packet_size,transmission_time,latency,jitter,packet_loss,network_load,throughput,bandwidth_usage,encryption_time,decryption_time,key_size,block_size,cpu_usage,memory_usage,encryption_strength,error_rate,integrity_check_time,retransmission_count,packet_order,traffic_type
254,10.8318998527843,30.357221372405938,9.689522786472727,1.00033368808783,67.48813302737136,789.5867013001314,27.645309677455188,9.31429761662911,3.6778104484858156,256,32,20.864625203923417,994.1906329518181,1,1.5152202331190938,2.0079489812065465,4,1,0
589,49.7377834364399,27.24621179109973,1.0395883066841722,0.47626227452162606,45.22873579409561,712.6143593552969,37.756679914299816,8.654897411888063,3.3161894266164484,256,16,67.65713901194776,608.6545183893472,4,1.6696751460774641,1.272523588517994,0,1,0
884,5.4007955598559265,43.769045334105904,3.961159001400851,0.5970032103815681,21.397051846968687,235.90316971175054,41.29305217561148,3.302855280822152,0.8153753813675999,256,32,65.21365997976824,101.68241061660635,5,0.7943496053039627,2.828070219652003,3,1,0
1227,1.1135598473358794,99.90590031226085,4.1253979451563465,3.9154933812507497,61.25111370560981,634.2693238210642,62.59730631378977,9.362625838908837,9.541314356064355,256,128,65.21961301822353,939.7719132313772,9,0.20185983165285748,1.516268712349279,1,0,0
345,3.1639348727137317,22.812411950320673,5.811976373636873,1.7505240214228186,71.83653698805671,643.6307198164857,30.717284421776117,1.172685500499904,5.264175390753149,256,64,84.83363555388195,311.4049655153704,5,1.5830595201429187,2.0411841867534823,2,1,0
1299,17.747337832101323,11.218448239020962,1.6065285586309872,1.1218341384618986,61.04876169631598,407.4145107605952,26.366291342924455,3.634257299913676,5.273977189591243,128,64,68.25522407846337,719.676147762061,5,1.107480200659286,3.496472036034415,3,1,0
1162,32.01241020324328,58.91848170314753,1.8487659957176485,1.7642205918675002,57.04438126774525,493.5224462392366,43.21637246202527,6.5794768834956,9.272643380783183,128,16,34.12521515276673,563.5721394598984,3,1.9595837768779327,4.980145771299515,1,1,0
858,4.382447503504632,49.36570417758546,2.925077721378761,3.226654064147609,28.352959298768504,694.334459686532,47.519216984548265,5.505696736003849,3.254223241321508,192,32,38.27273793858474,392.89038115679756,8,1.5926998324255692,3.259184809731662,1,0,0
637,1.2776249119487963,52.895430835267426,9.563113428358344,2.7339356241414188,61.61096326554066,952.1494341747117,57.7031031330503,5.6529177318789445,3.6550082354345856,128,16,41.288877855991544,354.37557130874984,7,0.6581454432222054,1.4547515274245164,4,1,0
1020,46.91746039448094,67.02660633816448,7.367674954185936,3.71794703260613,36.78849716609696,296.0109022325906,62.451878078056346,8.051439133111856,6.735303096753859,192,32,12.464693927848485,935.8838762563943,8,0.856980271302485,0.5432811484625992,1,1,0
507,41.274405161056556,27.447262917194283,6.650763686745882,1.6953707424088815,83.5647090250628,247.1167888054821,73.35666253001597,2.3496849817188266,7.959171571544246,256,64,83.08082523266056,920.7333063278535,4,0.471151946916055,1.8736413956769853,0,1,0
624,40.649975385812525,91.15583454300496,8.187881105203196,2.260142867323427,62.297607420798464,602.2050854065727,37.337213931682165,9.829717344690858,7.143451891608666,128,32,15.884208309184311,561.8213560484012,8,1.0239969940716636,0.19462235921160445,4,0,0
927,44.336789499596875,44.13153454610675,1.3630070422752603,0.5098418448146175,32.25437413666421,131.66831232991856,51.716469361515735,4.6558531593231205,7.9928236839616424,128,32,65.98354256779773,332.6456759816253,10,1.4214499200126358,2.3772982024474514,4,0,0
1002,35.30167936583312,13.779533319103717,8.607394915265141,0.36529323016390725,47.83415274911441,582.9502976573261,41.96244240818392,9.523511015653154,5.963526373260673,256,16,68.41288038746494,192.10782895479798,4,1.2249775195254946,3.3339204589152347,2,0,0
135,6.115802357655991,74.48757691666049,5.98884386748629,2.311276214220502,77.72650207080355,89.76263358635939,20.085300321859407,4.13960071271991,8.696823085760235,256,64,77.49720405044317,240.91874457317704,1,0.6841669254674687,2.607800284666303,2,0,0
784,20.55590921561243,64.66733090916718,3.419757173843461,1.5079830372296177,36.8371160946118,491.0932957249043,54.765909363195654,6.2169733540905385,5.726013935657057,256,32,54.2689804476418,570.0265531665441,4,1.6465998154514878,4.339883280209711,0,0,0
119,36.43432483676685,32.25859684591967,8.176967031882334,3.064002860680654,52.03524561219049,620.7939603388202,68.94776454026831,4.777958977569793,2.6787359588864863,192,64,68.02115390852295,377.04696452110824,5,0.2101175133999964,2.520845425713581,3,0,0
420,14.736388578784524,62.530353679370805,8.04538889005138,0.21501082722285958,64.3735978601218,71.03952963356902,22.186369166203647,6.921384056593718,5.646160511736873,192,32,34.217833957276085,137.86132803396103,10,0.2851093859963254,2.365662297508976,0,1,0
611,34.682911842675644,22.76633368052871,8.472514958995598,0.6088318879978272,70.36234710613934,207.74619879668066,20.209505516178215,2.244434929149772,7.272974508991069,128,64,69.6467208730232,509.6506467799901,8,0.8083191335465085,1.6174181826670055,4,0,0
499,2.200423965114965,45.039096574712424,1.2436272110591233,4.325954055531976,23.91137400517959,336.0389105946454,63.66910439064428,4.305971061984607,6.708965724441659,256,32,37.473258980950874,771.5703632178822,10,1.404486627382826,4.204307149477983,2,1,0
753,16.000729703100067,90.0418396945652,9.696676325458183,2.8315581075955225,55.212184374183124,369.2300964909728,61.03158350052999,1.1496206600205985,2.80865924822199,128,128,82.22707827413569,902.5256043639888,6,1.3883713561945297,4.527633488489819,0,1,0
1071,27.90738647758146,14.219889082914193,9.600298922518338,3.560272668456136,82.97599203969611,676.4285386109043,44.35112632010126,6.181963461405128,0.8902431660391261,256,64,23.070544621310624,626.7556411147804,10,0.7330468854327157,4.891801807905029,2,1,0
570,31.97240164580587,39.28294854875874,3.6389494904672413,4.209860593536479,87.46878252077552,529.4923192189646,59.69629289725458,9.645476136596667,2.8985672237106965,256,128,35.260584853916285,750.9629114582015,5,1.3932158088983742,4.907924080860404,0,0,0
1266,29.27499255863363,82.29310004731438,0.7523507802980045,2.319171714750261,62.49160340474866,382.7263618350216,77.20316435186005,0.9361118939951647,9.848399676910336,256,128,49.90155612441045,427.66342377843915,3,0.12117155050546158,4.904075767811411,0,0,0
1215,35.19005752759804,96.97959904121164,1.7538511277409785,3.8053019198373805,88.69286433279885,451.2255780873084,34.87176779331822,6.7664852327648815,2.252429283709268,256,128,72.06804457184782,546.6143612952455,4,0.5800438996497208,3.5885986806762666,1,1,0
1477,1.2983486637521144,45.9386875057578,9.9290251719025,2.6229278953676216,55.65881991809127,13.96369397958898,34.75559567189503,7.863430654557767,4.911531705663489,256,32,69.90392840824256,756.6641708590263,6,1.3875466265482241,2.856999220438242,0,1,0
933,5.946118798898553,51.1929623941914,5.673828137399465,1.1137438513685194,45.40840238247466,770.7547540283224,31.173932285852832,2.524530029687474,6.56428509389682,192,64,26.85734994596028,754.892404635065,6,0.3680828020837945,0.9444878727016554,2,1,0
826,43.578268361678106,57.6450242165932,3.6305558083779155,1.6882808440046975,54.126996715859676,41.96368400608768,63.43920499842502,3.094205787001197,8.854995257970652,128,32,21.53885572894371,482.07363811255374,6,0.42542405721691323,3.858609577310998,0,0,0
953,34.4056835604179,93.30246602173737,2.9532066691153847,2.451752205278304,19.256991541081767,829.4881754296434,41.1913542902804,2.4150203192803357,7.722457056536973,256,32,34.31756834352786,589.3006074024904,2,0.17376523786963216,3.7009127188174786,3,1,0
150,6.533650491614554,85.96247230672594,2.644218179578381,1.5844277608613537,42.13727357483102,541.4555248933153,79.32158803922783,3.325420048424921,9.13505450282573,192,64,48.7003321340722,931.4698055958725,8,0.7289420322867954,4.227770572742822,1,1,0
674,42.26164743253038,17.88951133754279,6.675112374039372,1.6776384567494917,46.6724042424423,528.2913720332925,62.878934207429076,1.5457843123370547,6.241645088995608,192,16,53.12040358606005,668.7978444489103,8,1.6498544811863465,2.366010269928674,0,1,0
1313,12.86932967340378,44.23902396686043,4.251939532044891,1.686964156243832,77.89022389767825,704.8740491454262,42.04261319884307,4.018304777211512,8.720528677214194,256,32,44.33100727642233,678.3171631179307,6,1.6727182476454379,4.472865145328808,3,0,0
1248,24.43473432556595,46.9360423914462,9.657565923749255,0.6141998942855209,70.69188741939578,859.6999731208118,28.951162043807884,4.004827355486751,3.00650847282249,256,128,63.04720933184056,806.158263146824,4,1.724725065601669,3.6215042900791636,2,0,0
249,8.114629131348355,79.12051505322691,6.870046003389079,0.4232130360612568,58.11412681798406,942.7035003331846,55.52148899166333,8.169040837751385,4.590366000613715,192,32,44.20471548777901,203.70060668437554,2,0.07340805897776304,0.9385141549691463,3,0,0
413,35.795392764663625,60.68639537793809,7.941241451384716,0.23248019845652168,37.7821787901016,543.8265173567409,37.69419518578553,8.109103998206825,8.515838506318106,256,16,85.70632079510358,570.5958624838547,6,1.986977411773208,1.113827232955516,1,0,0
669,33.67586662969912,65.76782574087228,2.9981413309732834,0.5547813051716838,24.962766855412568,151.50757375692933,74.33054487777719,8.068871951438965,3.5928548438896177,192,128,30.877507838522877,963.4885626438838,6,1.005282477909334,4.089901053073044,2,0,0
1465,11.344511087140672,99.82179085889615,0.8839454501753958,1.71853546067809,37.821201673170236,878.7522952468341,46.48426399258848,5.886841175579838,8.776610370264752,256,32,60.18976965360758,425.494352958489,10,1.745454060663471,2.1858977019463004,0,1,0
404,43.30663757599309,8.421044303531293,4.9294460900806225,2.9693590289152856,64.38432567673055,41.6313463517448,37.558997872313256,3.595866525230178,3.9495931449392123,192,64,58.910235092810545,365.43353177988195,3,1.81022926941446,1.3201634385553493,0,1,0
781,20.663995186765895,23.077972529839567,3.2143573108076504,0.9407346360470448,31.043023926802647,807.5298335490884,55.31310887424085,4.404162905804121,3.9522496853717524,256,128,32.525977750582726,641.0871690442818,2,1.0289964797988582,2.170624853440679,3,1,0
937,15.333239462466349,41.38169779978314,2.1006233335784446,4.44004423001319,44.150935656733274,680.7412047992224,28.218470058263883,3.518563295239777,3.4358126905158723,192,16,42.935009961122184,299.00748210877305,4,0.10217950203171045,0.8907508950521423,0,0,0
1177,8.464149883762238,35.43045790183983,9.531157094928528,4.041912156197247,40.94161879053456,904.8228798155232,53.692944368172704,6.0283150973168524,5.695959294556902,128,32,39.23788955519767,600.350640871284,8,1.194939532828306,4.469509729841754,2,1,0
1102,14.042232613261335,3.1429105733513754,4.495483321986099,2.6026355640458183,71.24720510328481,897.5656870971994,23.366688711184413,9.41080165247983,1.7261530195378394,256,64,23.799924801639143,240.08680977187652,5,0.668186908702548,0.4505431358284737,2,0,0
543,2.079319139967033,10.085983040646408,1.829615061282978,3.6210491540667995,80.70296498081154,54.100931351642586,56.41332090483245,3.202719448529285,0.8477251925561828,256,128,48.18361701052352,621.814114628115,3,0.41353334501858563,1.830883424611503,0,0,0
712,29.579617130349664,68.41437584895404,2.0666414615432775,1.8316426234937921,65.94967654487816,609.8369607684964,51.809830634085735,4.859092267638232,9.025423309724411,192,128,40.932980241747316,642.1412652806598,5,0.36500203648364726,2.828950920599343,3,1,0
1092,42.269306570853445,88.0531218728935,2.879026450399481,0.1838889636654495,37.32818087464273,125.54678371303358,51.2459589283383,6.723610836323731,9.324913418451022,256,64,24.26538880537275,476.56043111103656,9,1.1185284563043172,4.380863566641095,0,1,0
363,27.90004202264045,51.90847411533178,9.993231055078157,4.5216642376627,44.65416391807098,79.39014313231067,61.049863223466836,8.524601662058036,1.2236212879732866,128,16,45.99040363342092,444.4717828948197,8,0.2089496343444608,3.9295895558056366,4,1,0
1176,11.74442413426991,54.379916871849666,2.7533138551440137,0.63896744128911,21.468012324297714,448.8288686848998,22.66739686560108,2.906672246089166,5.72212677213418,128,128,43.74751746069913,320.9124505604044,10,1.6432891082648595,0.2098755618294446,0,0,0
1103,2.6497897324797632,26.25424985040556,3.3551378653266912,4.739686731898257,23.44779582132879,98.4999423088919,47.583887877817766,3.1627545343137102,5.626980517674221,192,16,20.50925421275678,397.8300770502349,7,0.4545867017499847,4.143715899373774,1,1,0
104,11.51677558968134,77.01975999973743,6.627348467041614,2.8594129413305502,23.1434054021212,728.1744807294803,46.642319782422476,8.909072556431394,4.0380914639673655,192,16,20.495003353440868,548.5113704722271,4,1.0985817006398901,3.226788322813184,0,1,0
1226,21.389949975483525,75.42766414935838,3.0102176264619533,1.5278153051071497,20.446908604904817,968.9717697970921,47.58694651054996,1.2624521398651285,5.904595794793796,256,64,61.80059038765579,322.8930109261909,2,0.2509204167324104,0.7534071517571813,4,1,0
1319,38.22096000629003,59.24820323254801,2.2364620854909645,2.477623116559223,24.36649828073041,570.0133748253097,78.7934582639206,6.25175225668852,4.852133784416616,192,128,66.52646437736831,804.5510170346763,9,1.7192583929595606,3.125640040979166,1,0,0
873,10.20429977435093,22.053764364622943,1.6705081478310273,2.508149044615471,26.21505620626861,235.93370069212492,28.35670838865562,8.674326452911878,5.151532634943268,128,32,85.29443359271238,738.1317171931945,3,1.3841747625792054,4.107681665198882,3,0,0
976,36.26978121437962,10.604803605471856,3.195558383775143,0.11643539721290952,18.947675503810633,843.36318513387,61.425785423575554,9.256556128339566,7.67569981932872,128,64,16.960375236887984,342.37528043139594,6,0.4130437547539123,3.050348166350427,1,1,0
1091,43.4797399492423,7.3596190098554635,1.148565327324858,1.7772992594206931,61.22085775073816,853.250271555096,44.11976824271339,0.6205289152122533,5.496622539674113,256,64,19.42891939026028,187.69164679139317,7,1.4314815136004937,4.995819053615772,2,0,0
983,23.243395557309498,59.6769105976449,0.2846012055063507,3.699328997714587,89.23212276657597,733.0531863920299,50.703591459470815,4.011826786194751,3.5747518816505948,128,16,14.14545027743288,100.16203508556652,3,0.1658002670677532,2.5843167660047914,4,1,0
1473,41.250167590487074,82.6784965951372,8.065952803613305,2.55034594475354,80.33493957218049,615.5170526285375,65.74363435137177,2.944015468149943,6.023833064845079,192,32,52.578274460554404,637.04696714334,3,1.5444333629078966,3.3983422918975847,2,0,0
146,28.178210053719685,85.97471274631155,1.465159929904308,1.221150585047921,13.648217906086897,867.9246622969722,29.44252655440886,5.89630959335987,6.587162972223193,256,64,59.81972914361812,290.227371808284,3,0.9806935566816839,0.44483021361606834,2,1,0
966,32.21745101696435,46.89858536000153,7.782170813170898,1.67554930018472,43.844704735737984,164.1283903155615,65.81511275818954,6.512191629729478,6.791957767993966,256,16,42.281876154572615,111.3242230913852,3,0.24036733142551903,4.084671046166782,1,0,0
922,26.787644556571934,78.64285863136497,7.9956705419679315,4.315271965579745,78.74484633862178,931.6685262177007,24.219846961066374,9.997857537252523,6.373913184281238,256,128,73.83217767689061,423.1767435328204,3,1.100956513731225,3.1581048162809164,1,0,0
1035,23.695463120815745,94.74113943776133,5.425403310659506,2.6277483507511477,20.773985439359713,947.2559460613577,48.99857067258998,5.371243720539793,6.813726265056599,192,16,64.93595488030401,965.79861608569,7,0.4017326094782059,2.850089739702513,2,1,0
755,12.498018647016618,28.241841136318733,3.1658513872982192,2.6417606127561797,77.81161173216341,872.1203816231363,64.52425146197483,5.738935348004063,3.445881444838954,256,32,88.86723367574879,720.9485268668356,5,1.3455453628368454,3.5731626837839667,3,0,0
368,15.856508913591256,40.39807429169496,1.5358240641238958,4.80733729525505,57.41605102703194,251.4113726767556,31.553087321281964,4.435978324153599,4.738272174253324,256,32,21.031598663974293,871.9873326302122,4,1.417239222414887,2.846497832923825,0,1,0
469,15.208535828236842,93.21642026707138,7.394370556537891,1.6044069951832167,84.50388420768894,858.3202079243185,66.2549387621254,1.9029337594664688,6.852708607916303,128,16,14.665253147400108,230.26518843465706,6,1.5216801073205122,3.85561193425033,0,1,0
735,28.60115761673692,34.484865764411204,6.053731161219681,2.3977056255311417,80.08312914115402,498.1405736258541,30.008750415544593,3.3815840826656856,7.666501145244133,128,128,31.984296445551024,165.95933915749276,8,1.7897409959031807,2.959226408015147,4,1,0
1229,6.877730958170606,91.47375274185784,6.588989219286285,4.05856798860417,64.1627457646974,595.3353071634244,67.95432541622728,2.8463567182548024,4.624388222253172,256,32,11.524015625347523,110.3767871587502,2,1.3098790562991316,2.6482637807912397,1,0,0
756,45.922792844414424,98.12344136319211,0.1858239894667973,3.7945612444351484,62.62581278981564,840.760021881641,48.136134376510256,8.11158706780925,3.970662013410978,192,32,84.60891422932102,960.0960610175384,3,0.9835382223757989,0.7615954751362669,0,0,0
219,36.31210211887255,66.51926212886805,9.282418455507463,1.3289971096433628,27.05313619135265,30.553261700692282,61.0782999117864,5.685256004746967,7.300885224142155,192,128,34.31613269505404,370.18246181819364,2,1.7084512725284744,2.411970744644929,3,1,0
930,20.670835914746487,81.87213866091267,0.7562728557208473,0.7554552380269292,19.340237372640683,363.5796495834701,75.04438750215131,3.3138394870457497,2.6106452084357272,192,64,54.19441335771671,513.5544481067723,7,1.7996881496251165,2.7373498425052367,4,1,0
1181,8.77258308179252,75.20501085788743,3.7313782628860563,3.503522880936841,43.23147439750387,815.8776838672212,44.50529141682402,5.146382577488281,0.5901758575919863,192,32,35.44557063029935,455.0712612415971,2,1.5635067578116313,3.160411612354922,1,0,0
1469,44.21761631636016,70.25389150393686,4.0868453315518325,1.2882808840359739,24.92640315944998,814.1408290179213,33.97745160936637,2.5792163894064473,4.976077023279207,128,16,29.664689759105876,757.4112418535733,5,1.8848563746198892,2.333871600348044,0,1,0
840,41.365126414957096,31.386176225142023,0.11341969252969358,4.613379142621206,18.193337414220714,848.8392389560499,72.02984579706062,2.2587079304455706,2.147044970850238,192,128,22.1891779179904,378.9683937574688,10,1.9588678890811921,0.8185528616143024,2,1,0
216,36.364356083141786,6.6523394528864275,5.021184162572891,0.6462384699461304,34.18613866183148,170.0466842393518,29.69699888628669,8.669451253797916,4.0936862108452505,192,32,35.62927362633084,581.9075943526464,9,0.5026235250673745,0.8367768426501326,3,1,0
890,14.305805323150876,34.96212151944541,7.552809045658998,1.5915760006738826,78.83919542373188,706.1807316097321,57.888563110244995,9.475703117428319,3.266724427501503,256,64,59.23351443263797,996.0240384599208,8,0.36738948279462735,3.6328399726712477,3,1,0
1250,20.719885234249777,67.02666253518676,8.250359665836244,0.27393623462456884,11.371852321468898,147.35683716491314,75.39519728243687,1.2601387743563848,7.883987940884163,192,32,87.72969597500223,499.65719620981264,8,0.8971847233756809,3.3410915194898636,1,0,0
1112,6.034664370168745,11.150390624552337,8.806030233728256,3.5165265343168906,33.41101453777405,785.3129109420743,60.46380269211834,7.766385718270994,3.6483807442983878,192,64,54.647363229371955,596.14438662978,3,1.9938534424787584,1.3715466753090308,3,1,0
1181,10.262936711649054,2.179880314845967,4.928416796322158,4.456313244576991,43.92417481715938,245.880878450053,31.740865127000916,4.806459596059256,6.586420018198567,192,32,52.61672528792041,552.275256079754,1,0.17694670353162945,2.2847022134298354,1,0,0
733,39.36781522851991,14.829544887690927,6.34329828624354,3.1793726366550352,50.845579969222925,738.0799098593591,29.13703710579398,4.195230592428407,6.902169667693552,192,32,12.82104144841175,822.867542322429,2,1.423988009321063,1.6040926442867676,3,0,0
612,36.03689722368351,71.85785671466874,0.8872451616353377,4.688765077557418,24.526200670639142,455.54661690944454,35.138331866035465,7.0494074407043,4.836315712747376,128,16,77.20792125341542,340.1556886302175,7,1.7016712940419239,0.9870119974009359,0,0,0
901,30.0808023858208,97.30657646398795,4.931578420389324,0.6425198925060482,87.1376159870425,986.2772010882196,43.484409971394705,3.029410010676474,1.2702403875246604,256,128,13.587309999805859,253.39421452851727,4,1.992895289820081,1.6982015334167573,1,0,0
1219,44.89060957038247,98.32340526186722,1.6326759732301792,0.43866963631349454,56.30984348577516,580.3139369185317,29.549541910994186,0.6955216496940801,7.153468317716356,128,128,82.49858192827833,778.6838424383758,10,1.2394249434497877,1.3871764308784913,3,1,0
1241,29.580059372839223,49.903935764878604,3.7594668644629623,4.192063655836854,51.76884376456353,632.9467848560658,67.86884398647905,2.5330270542901423,1.2140951894159926,256,16,53.09373802853743,474.0563677317888,5,0.7601888910711576,0.5038953383719676,0,1,0
659,23.881431998216925,87.0658777982424,3.3601225973595334,4.277555876932539,10.705807114427293,368.79535033743616,41.42212055653332,2.2567882287371046,1.4425231171566688,256,128,23.477328418722834,922.3534080790184,1,0.33298756718768363,2.571984206094402,0,1,0
587,17.678166568982373,73.9458191193989,4.293051714690931,4.15519763553564,48.85723035168056,734.7856376895857,76.16520415476359,0.8234691247588439,2.3619750033614437,256,128,46.1365913605167,679.7433572140579,2,1.963524138450212,2.3093318597004266,0,1,0
1360,47.081976781072456,50.60298346147574,5.759202517943912,3.9948245126687283,77.01365035641473,495.39075546373016,70.54945184211944,3.552496452250052,3.1635700789875,256,128,89.59875845465587,607.9088005405683,9,1.848406506369608,3.6015808171391552,1,0,0
996,5.053057614693321,57.70329276255359,9.03847880592366,1.811141819693301,27.571563444099418,19.048568460768283,74.5290957681012,5.007926068384329,8.54129115304996,128,32,34.406628163527444,163.41134934328943,6,1.6090376485755282,3.139497776116552,1,0,0
1395,46.61348123097961,14.585487515070236,4.0053978503403025,1.0873104179569388,38.09660547091304,608.9730162777695,37.6695629002124,7.4903726219804945,6.911756882492723,256,32,31.556781483886294,757.3707146240182,7,1.8875493512207413,1.7825530552701356,3,0,0
1312,41.509018336619896,93.82848460104262,9.813198837544352,4.64402009998895,11.645717175015644,830.6291308389322,54.42389262933141,3.59378259217967,4.178521489959222,192,64,19.440471603400475,717.4363289616624,5,0.12170881449596593,2.531890585168572,2,1,0
803,7.366566302249363,35.8410473024459,7.614377675706908,1.5350009142416698,88.15420113870361,237.56496829039023,39.28697108254144,2.3481325237485624,9.796960786027157,192,64,57.771387903267104,676.0647320384393,9,1.2629856889448852,2.726807254659957,2,0,0
680,28.684233526087425,45.16877638925978,5.163662363204994,1.992038410820161,15.332143770243265,221.84269133009943,35.416910694850856,2.690887807909251,2.8142241516898854,256,128,17.138159921117033,341.1185712136215,10,0.549592593005606,4.595988177419276,4,0,0
889,43.46085110570526,67.49436286879198,6.475861727408247,3.497794797258166,81.85768991276555,609.2772969361512,56.42520687215304,8.966182252036289,6.293236680150417,192,128,71.28064510432617,952.0653895070001,5,1.531184128625178,4.910302277106927,2,1,0
960,29.018649016750533,34.05634468112884,1.1120192942062506,1.466780399969938,35.03901713443638,818.1612971490684,69.07972283598693,2.4448438609650034,8.548534035054285,192,128,83.53788114644465,389.4896143295381,6,0.1914332488987165,4.096159727326111,2,0,0
346,45.45279125647049,26.17165693790412,8.460763160005182,4.095651107805006,57.004512158870284,250.37071750573227,25.615868367599255,8.852786341406848,8.119214490589457,256,16,84.54968889723995,237.00786107854086,10,0.5174399375052714,2.85431230543681,3,0,0
1199,47.20620702398608,63.473889933751835,5.865338805133262,0.3501731181589063,64.34524319728027,932.330388591796,36.546125681964284,4.747440457134056,1.357923611373454,256,32,18.633300230195022,988.4810394415124,9,1.7005040892053516,4.6477235289076,1,1,0
253,21.69684158703099,3.4734241459030955,9.862068054075058,3.9559133369446724,21.26633339448916,927.4599693248675,32.308050853167636,9.376804107311001,7.124105124908158,256,128,54.661007788237505,771.6216512113913,5,1.4988938639447864,0.9727523205029831,2,0,0
1096,19.488369408909858,72.35178609064121,6.400644563153206,3.009256613089021,45.50075022242684,201.3361352360254,67.90101038936385,4.376875294894637,2.9497056777505732,128,128,17.768788392173327,473.3081940935632,4,1.984044054042366,3.512830790241624,4,0,0
1209,46.879736544488686,51.888313617774465,8.357704674336619,2.8649682205679645,36.03728801973139,264.52062764475886,76.00232438553317,2.187987871155265,3.879468041621934,256,32,55.76129131874378,942.3247877998361,5,1.2879671013436684,2.3562918105027104,3,0,0
796,34.08186299633373,60.96961932157251,8.017651153672874,2.2918851956933035,14.528197248437227,700.8982121372132,24.796562611001537,5.715784327507707,5.145423831956072,256,64,75.19844681676648,182.00563692957755,5,0.606150425391125,0.8092697238906045,0,0,0
1408,6.685111386060295,63.556135765441624,3.5200653995358615,1.385227981417112,76.65549235145446,951.7813759154016,42.75280488243446,6.083212727066144,8.012126577621238,128,128,53.02321298426278,178.89509478390198,5,1.0957670890762106,0.46852893712320753,0,0,0
1343,3.0722957119113787,53.1779654927638,2.6701451898087956,2.320351427156183,13.613420519798218,710.1728060875383,74.87054256311941,6.537148381096062,2.0789137053559488,192,128,79.7643060885345,714.2059167657269,1,1.8879328145491976,2.4556350015710775,4,1,0
1192,28.66682349886589,58.67084396663286,4.361886475971949,2.250142560093437,62.26063675870934,445.45514977071747,40.678293232777904,4.409218825460508,1.531274732876359,128,128,74.13394838795021,260.17484354095916,5,1.3035271294029112,1.2709490994333517,1,0,0
1170,46.57837730648281,68.69503188809759,4.725689309647487,2.9187709439153497,35.12619011358776,169.8323450800766,62.75968617882219,0.9617127375477043,1.957691827914624,192,128,32.123867995194274,925.4255636739558,5,1.7629977958071823,1.327480667972034,0,0,0
1108,42.3681864178851,75.55876587078774,2.4768385491727747,1.4078714292776513,25.370346176149326,461.5488389907815,26.03998319116058,6.453839268020364,2.57312358812384,128,32,60.408182630595334,856.3232568689838,1,0.04577380246038021,1.6690627479590525,1,1,0
193,34.11653957675249,73.01778673732593,8.95651894617462,0.3879779098807451,63.36688410684363,607.1610241785838,46.66325189672854,9.363786465536231,1.0652676112047768,256,32,10.592970118090514,375.7305016910678,4,0.7391019523659641,3.6199846726800455,2,1,0
1057,7.816676595663289,87.0920293154939,5.471223836776395,0.7254472331956913,55.96301716209646,331.6209670376937,50.19804653549771,9.596806970804437,9.300386460915735,128,32,41.68335327398915,899.9556240424332,8,1.870614419795971,0.9040390476150063,2,0,0
1111,13.457337803686084,19.75489988357287,9.786599482320339,3.4958871573078643,35.220500589986386,510.7475633788897,65.45984467910361,6.1704109946796395,3.53129236734311,256,64,29.036813422743613,138.59891830659552,4,0.07857920358661885,3.6160238397229203,2,1,0
552,43.90005010107819,40.71364897968795,8.119176002658007,0.11246164817770243,51.036859860739135,131.08391420037722,37.32947903478957,0.6889266705671022,2.1812684837309955,192,128,84.96930767547889,593.7740674637445,7,1.0382029444002223,3.935278642469728,0,0,0
1327,9.957554596188123,94.83181053543126,5.601478117880265,4.2822152232271495,29.698968096496756,452.7359164080738,35.851314353031626,1.5073655680637168,6.559424934979667,256,64,42.431120937852796,942.0064963379499,6,0.6930590385372342,3.0129524720963117,0,0,0
1011,14.643531004271294,40.26246686424664,9.475698753629157,3.4719866373995667,79.09571672021538,91.68504311062445,38.17806021174988,8.422909994809707,7.976463128282975,128,64,62.32515427379845,869.8446810421283,5,1.2924083771158559,1.3130318902334088,1,1,0
317,7.350431908576656,13.362137613686343,5.0982606694435395,3.8404327065385813,35.105502426172926,50.0396611990416,53.34179052762445,8.38257215770675,7.655724573213459,128,32,68.55852874188858,420.4659914208955,9,0.32444557500671944,0.3525093883475613,1,0,0
573,34.12930333930615,53.01906750985577,8.882354473934837,4.179922245467374,29.612242364122512,857.3826756837279,72.56026480788505,9.48714825004944,7.327718331477376,192,128,71.85700309452059,264.5833917111714,8,1.3066006629262699,2.0989310468397555,4,1,0
531,47.25513296279727,11.839606282891754,3.6456333338384748,0.6135522196509058,70.1466968847721,205.87650256192885,69.8564837876784,5.855857017234724,0.9800347666606876,256,128,68.86201536140231,289.48652956337014,5,1.9836830631092783,4.252481582405151,2,0,0
440,14.179433548173911,21.082470634058655,3.8485595957005314,4.112255454850332,11.40739903951319,575.5801737988054,23.476739384660114,8.706254797450171,7.930515432594239,192,64,33.13320487901878,563.0570902705647,10,0.5423273819080743,0.5991643087684116,3,1,0
650,24.294923784653612,99.83355690052471,4.239493761412218,2.5232121882952816,31.440938566886025,149.83377565158244,72.73730667752142,8.336425793977835,5.267847091892652,256,16,64.88541573833777,637.0956494528267,7,0.9228558922495746,3.749670779070301,3,1,0
1412,32.08264724584901,54.59490120121706,5.511593894838136,4.4276191937659855,40.03161765209385,263.26504333838204,25.70656245310351,6.099497658967452,6.66631719029941,256,16,53.920758580982664,129.5328849612728,9,0.05939842885929014,2.392660059132446,2,0,0
